,country,year,life expectancy,continent,fertility,total_population
5012,Italy,2012,82.0,Europe,1.47,59737717.0
5013,Italy,2013,82.1,Europe,1.49,59771094.0
5014,Italy,2014,82.1,Europe,1.5,59788667.0
5015,Italy,2015,82.2,Europe,1.52,59797685.0
5016,Jamaica,1950,57.45,North America,3.8,1402896.0
5017,Jamaica,1951,58.02,North America,3.91,1436851.0
5018,Jamaica,1952,59.06,North America,4.13,1468361.0
5019,Jamaica,1953,60.07,North America,4.33,1496629.0
5020,Jamaica,1954,61.03,North America,4.52,1521312.0
5021,Jamaica,1955,61.95,North America,4.7,1542523.0
5022,Jamaica,1956,62.83,North America,4.87,1560858.0
5023,Jamaica,1957,63.66,North America,5.02,1577372.0
5024,Jamaica,1958,64.47,North America,5.17,1593488.0
5025,Jamaica,1959,65.21,North America,5.3,1610852.0
5026,Jamaica,1960,65.91,North America,5.42,1630914.0
5027,Jamaica,1961,66.57,North America,5.53,1654461.0
5028,Jamaica,1962,67.17,North America,5.63,1681222.0
5029,Jamaica,1963,67.74,North America,5.71,1709690.0
5030,Jamaica,1964,68.25,North America,5.78,1737616.0
5031,Jamaica,1965,68.73,North America,5.82,1763436.0
5032,Jamaica,1966,69.17,North America,5.82,1786547.0
5033,Jamaica,1967,69.58,North America,5.79,1807640.0
5034,Jamaica,1968,69.99,North America,5.72,1827989.0
5035,Jamaica,1969,70.36,North America,5.62,1849463.0
5036,Jamaica,1970,70.72,North America,5.48,1873353.0
5037,Jamaica,1971,71.06,North America,5.31,1900243.0
5038,Jamaica,1972,71.39,North America,5.11,1929556.0
5039,Jamaica,1973,71.71,North America,4.9,1960043.0
5040,Jamaica,1974,72.0,North America,4.69,1989880.0
5041,Jamaica,1975,72.29,North America,4.48,2017830.0
5042,Jamaica,1976,72.58,North America,4.29,2043097.0
5043,Jamaica,1977,72.89,North America,4.12,2066247.0
5044,Jamaica,1978,73.21,North America,3.97,2089015.0
5045,Jamaica,1979,73.52,North America,3.84,2113880.0
5046,Jamaica,1980,73.82,North America,3.73,2142438.0
5047,Jamaica,1981,74.1,North America,3.64,2175634.0
5048,Jamaica,1982,74.34,North America,3.56,2212400.0
5049,Jamaica,1983,74.55,North America,3.48,2249890.0
5050,Jamaica,1984,74.7,North America,3.39,2284118.0
5051,Jamaica,1985,74.79,North America,3.31,2312337.0
5052,Jamaica,1986,74.84,North America,3.22,2333427.0
5053,Jamaica,1987,74.85,North America,3.14,2348572.0
5054,Jamaica,1988,74.85,North America,3.07,2360159.0
5055,Jamaica,1989,74.83,North America,3.01,2371713.0
5056,Jamaica,1990,74.8,North America,2.95,2385806.0
5057,Jamaica,1991,74.9,North America,2.9,2403082.0
5058,Jamaica,1992,74.9,North America,2.86,2422783.0
5059,Jamaica,1993,74.8,North America,2.82,2444388.0
5060,Jamaica,1994,74.8,North America,2.78,2466903.0
5061,Jamaica,1995,74.7,North America,2.74,2489540.0
5062,Jamaica,1996,74.5,North America,2.71,2512340.0
5063,Jamaica,1997,74.4,North America,2.68,2535443.0
5064,Jamaica,1998,74.5,North America,2.66,2558241.0
5065,Jamaica,1999,74.6,North America,2.63,2579973.0
5066,Jamaica,2000,74.4,North America,2.6,2600095.0
5067,Jamaica,2001,74.2,North America,2.58,2618325.0
5068,Jamaica,2002,74.5,North America,2.55,2634779.0
5069,Jamaica,2003,74.8,North America,2.53,2649825.0
5070,Jamaica,2004,75.0,North America,2.5,2664049.0
5071,Jamaica,2005,75.4,North America,2.47,2677888.0
5072,Jamaica,2006,75.5,North America,2.44,2691444.0
5073,Jamaica,2007,75.3,North America,2.41,2704606.0
5074,Jamaica,2008,75.1,North America,2.39,2717344.0
5075,Jamaica,2009,74.8,North America,2.36,2729575.0
5076,Jamaica,2010,74.8,North America,2.33,2741253.0
5077,Jamaica,2011,74.6,North America,2.31,2752358.0
5078,Jamaica,2012,74.7,North America,2.28,2762965.0
5079,Jamaica,2013,74.8,North America,2.26,2773215.0
5080,Jamaica,2014,74.8,North America,2.24,2783301.0
5081,Jamaica,2015,75.0,North America,2.21,2793335.0
5082,Japan,1950,59.29,Asia,3.51,82199470.0
5083,Japan,1951,60.98,Asia,3.37,83794452.0
5084,Japan,1952,63.02,Asia,3.1,85174909.0
5085,Japan,1953,63.36,Asia,2.86,86378004.0
5086,Japan,1954,64.6,Asia,2.65,87438747.0
5087,Japan,1955,65.76,Asia,2.47,88389994.0
5088,Japan,1956,65.62,Asia,2.32,89262489.0
5089,Japan,1957,65.49,Asia,2.2,90084818.0
5090,Japan,1958,67.11,Asia,2.11,90883290.0
5091,Japan,1959,67.49,Asia,2.04,91681713.0
5092,Japan,1960,67.78,Asia,2.0,92500754.0
5093,Japan,1961,68.43,Asia,1.98,93357259.0
5094,Japan,1962,68.71,Asia,1.97,94263646.0
5095,Japan,1963,69.79,Asia,1.97,95227653.0
5096,Japan,1964,70.26,Asia,1.97,96253064.0
5097,Japan,1965,70.31,Asia,1.98,97341852.0
5098,Japan,1966,71.12,Asia,2.0,98494630.0
5099,Japan,1967,71.41,Asia,2.02,99711082.0
5100,Japan,1968,71.73,Asia,2.05,100988866.0
5101,Japan,1969,71.96,Asia,2.08,102323674.0
5102,Japan,1970,72.05,Asia,2.1,103707537.0
5103,Japan,1971,72.87,Asia,2.11,105142875.0
5104,Japan,1972,73.39,Asia,2.11,106616535.0
5105,Japan,1973,73.45,Asia,2.09,108085729.0
5106,Japan,1974,73.88,Asia,2.05,109495053.0
5107,Japan,1975,74.38,Asia,2.0,110804519.0
5108,Japan,1976,74.78,Asia,1.94,111992858.0
5109,Japan,1977,75.35,Asia,1.89,113067848.0
5110,Japan,1978,75.67,Asia,1.84,114054587.0
5111,Japan,1979,76.18,Asia,1.8,114993274.0
5112,Japan,1980,76.16,Asia,1.78,115912104.0
5113,Japan,1981,76.57,Asia,1.76,116821569.0
5114,Japan,1982,77.08,Asia,1.75,117708919.0
5115,Japan,1983,77.11,Asia,1.74,118552097.0
5116,Japan,1984,77.5,Asia,1.73,119318921.0
5117,Japan,1985,77.8,Asia,1.72,119988663.0
5118,Japan,1986,78.22,Asia,1.7,120551455.0
5119,Japan,1987,78.63,Asia,1.67,121021830.0
5120,Japan,1988,78.54,Asia,1.64,121432942.0
5121,Japan,1989,78.97,Asia,1.61,121831143.0
5122,Japan,1990,79.0,Asia,1.57,122249285.0
5123,Japan,1991,79.1,Asia,1.54,122702527.0
5124,Japan,1992,79.3,Asia,1.5,123180357.0
5125,Japan,1993,79.4,Asia,1.47,123658854.0
5126,Japan,1994,79.8,Asia,1.44,124101546.0
5127,Japan,1995,79.7,Asia,1.41,124483305.0
5128,Japan,1996,80.2,Asia,1.39,124794817.0
5129,Japan,1997,80.4,Asia,1.37,125048424.0
5130,Japan,1998,80.5,Asia,1.35,125266403.0
5131,Japan,1999,80.6,Asia,1.34,125481050.0
5132,Japan,2000,81.0,Asia,1.32,125714674.0
5133,Japan,2001,81.3,Asia,1.31,125974298.0
5134,Japan,2002,81.6,Asia,1.3,126249509.0
5135,Japan,2003,81.7,Asia,1.3,126523884.0
5136,Japan,2004,81.9,Asia,1.3,126773081.0
5137,Japan,2005,82.0,Asia,1.31,126978754.0
5138,Japan,2006,82.2,Asia,1.32,127136576.0
5139,Japan,2007,82.4,Asia,1.33,127250015.0
5140,Japan,2008,82.5,Asia,1.34,127317900.0
5141,Japan,2009,82.7,Asia,1.36,127340884.0
5142,Japan,2010,82.7,Asia,1.37,127319802.0
5143,Japan,2011,82.6,Asia,1.39,127252900.0
5144,Japan,2012,82.9,Asia,1.41,127139821.0
5145,Japan,2013,83.0,Asia,1.42,126984964.0
5146,Japan,2014,83.1,Asia,1.43,126794564.0
5147,Japan,2015,83.2,Asia,1.45,126573481.0
5148,Jordan,1950,45.09,Asia,7.56,448861.0
5149,Jordan,1951,45.56,Asia,7.5,503116.0
5150,Jordan,1952,46.45,Asia,7.39,542123.0
5151,Jordan,1953,47.34,Asia,7.32,574887.0
5152,Jordan,1954,48.23,Asia,7.28,608017.0
5153,Jordan,1955,49.09,Asia,7.28,645724.0
5154,Jordan,1956,49.95,Asia,7.31,689705.0
5155,Jordan,1957,50.8,Asia,7.37,739263.0
5156,Jordan,1958,51.65,Asia,7.46,791658.0
5157,Jordan,1959,52.48,Asia,7.57,842721.0
5158,Jordan,1960,53.3,Asia,7.69,888632.0
5159,Jordan,1961,54.12,Asia,7.8,927850.0
5160,Jordan,1962,54.94,Asia,7.9,962783.0
5161,Jordan,1963,55.75,Asia,7.98,1000506.0
5162,Jordan,1964,56.55,Asia,8.03,1050725.0
5163,Jordan,1965,57.35,Asia,8.06,1119798.0
5164,Jordan,1966,58.13,Asia,8.05,1210948.0
5165,Jordan,1967,58.9,Asia,8.03,1320414.0
5166,Jordan,1968,59.66,Asia,8.0,1438986.0
5167,Jordan,1969,60.42,Asia,7.97,1553585.0
5168,Jordan,1970,61.15,Asia,7.93,1654769.0
5169,Jordan,1971,61.87,Asia,7.88,1739903.0
5170,Jordan,1972,62.59,Asia,7.82,1811870.0
5171,Jordan,1973,63.3,Asia,7.75,1873548.0
5172,Jordan,1974,63.98,Asia,7.68,1929939.0
5173,Jordan,1975,64.64,Asia,7.6,1985121.0
5174,Jordan,1976,65.28,Asia,7.52,2039114.0
5175,Jordan,1977,65.89,Asia,7.46,2091716.0
5176,Jordan,1978,66.46,Asia,7.39,2146662.0
5177,Jordan,1979,67.0,Asia,7.33,2208562.0
5178,Jordan,1980,67.51,Asia,7.26,2280670.0
5179,Jordan,1981,68.0,Asia,7.18,2365665.0
5180,Jordan,1982,68.45,Asia,7.07,2462968.0
5181,Jordan,1983,68.9,Asia,6.94,2568582.0
5182,Jordan,1984,69.33,Asia,6.77,2676515.0
5183,Jordan,1985,69.75,Asia,6.58,2782885.0
5184,Jordan,1986,70.15,Asia,6.37,2884065.0
5185,Jordan,1987,70.52,Asia,6.16,2982349.0
5186,Jordan,1988,70.87,Asia,5.94,3086664.0
5187,Jordan,1989,71.2,Asia,5.73,3209466.0
5188,Jordan,1990,71.5,Asia,5.54,3358453.0
5189,Jordan,1991,71.9,Asia,5.35,3538663.0
5190,Jordan,1992,72.2,Asia,5.17,3743944.0
5191,Jordan,1993,72.2,Asia,5.0,3957221.0
5192,Jordan,1994,72.4,Asia,4.83,4154813.0
5193,Jordan,1995,72.5,Asia,4.68,4320158.0
5194,Jordan,1996,72.6,Asia,4.53,4448113.0
5195,Jordan,1997,72.8,Asia,4.4,4545248.0
5196,Jordan,1998,73.0,Asia,4.27,4621329.0
5197,Jordan,1999,73.2,Asia,4.16,4691402.0
5198,Jordan,2000,73.4,Asia,4.05,4767476.0
5199,Jordan,2001,73.6,Asia,3.97,4850227.0
5200,Jordan,2002,73.8,Asia,3.89,4938935.0
5201,Jordan,2003,74.0,Asia,3.83,5042538.0
5202,Jordan,2004,74.1,Asia,3.78,5171633.0
5203,Jordan,2005,74.5,Asia,3.73,5332982.0
5204,Jordan,2006,75.5,Asia,3.69,5530218.0
5205,Jordan,2007,76.3,Asia,3.64,5759424.0
5206,Jordan,2008,76.9,Asia,3.59,6010035.0
5207,Jordan,2009,77.5,Asia,3.53,6266865.0
5208,Jordan,2010,77.9,Asia,3.46,6517912.0
5209,Jordan,2011,78.1,Asia,3.39,6760371.0
5210,Jordan,2012,78.2,Asia,3.31,6994451.0
5211,Jordan,2013,78.3,Asia,3.24,7214832.0
5212,Jordan,2014,78.4,Asia,3.18,7416083.0
5213,Jordan,2015,78.5,Asia,3.12,7594547.0
5214,Kazakhstan,1950,54.41,Asia,4.3,6702996.0
5215,Kazakhstan,1951,54.67,Asia,4.33,6831158.0
5216,Kazakhstan,1952,55.15,Asia,4.39,7041605.0
5217,Kazakhstan,1953,55.63,Asia,4.43,7315507.0
5218,Kazakhstan,1954,56.11,Asia,4.48,7636765.0
5219,Kazakhstan,1955,56.58,Asia,4.52,7992002.0
5220,Kazakhstan,1956,57.05,Asia,4.55,8370674.0
5221,Kazakhstan,1957,57.51,Asia,4.57,8764961.0
5222,Kazakhstan,1958,57.98,Asia,4.59,9169484.0
5223,Kazakhstan,1959,58.44,Asia,4.59,9580809.0
5224,Kazakhstan,1960,58.91,Asia,4.56,9995997.0
5225,Kazakhstan,1961,59.38,Asia,4.51,10411040.0
5226,Kazakhstan,1962,59.85,Asia,4.44,10819503.0
5227,Kazakhstan,1963,60.31,Asia,4.33,11211938.0
5228,Kazakhstan,1964,60.79,Asia,4.2,11577537.0
5229,Kazakhstan,1965,61.24,Asia,4.06,11909001.0
5230,Kazakhstan,1966,61.69,Asia,3.92,12200891.0
5231,Kazakhstan,1967,62.12,Asia,3.79,12455366.0
5232,Kazakhstan,1968,62.53,Asia,3.68,12682452.0
5233,Kazakhstan,1969,62.92,Asia,3.6,12897025.0
5234,Kazakhstan,1970,63.27,Asia,3.54,13109992.0
5235,Kazakhstan,1971,63.6,Asia,3.49,13325342.0
5236,Kazakhstan,1972,63.89,Asia,3.44,13540301.0
5237,Kazakhstan,1973,64.16,Asia,3.39,13751019.0
5238,Kazakhstan,1974,64.4,Asia,3.32,13950987.0
5239,Kazakhstan,1975,64.64,Asia,3.25,14136006.0
5240,Kazakhstan,1976,64.88,Asia,3.18,14304946.0
5241,Kazakhstan,1977,65.13,Asia,3.11,14461278.0
5242,Kazakhstan,1978,65.41,Asia,3.05,14610810.0
5243,Kazakhstan,1979,65.71,Asia,3.0,14761509.0
5244,Kazakhstan,1980,66.05,Asia,2.97,14918991.0
5245,Kazakhstan,1981,66.43,Asia,2.97,15082185.0
5246,Kazakhstan,1982,66.84,Asia,2.97,15248458.0
5247,Kazakhstan,1983,67.28,Asia,2.99,15419452.0
5248,Kazakhstan,1984,67.7,Asia,3.01,15596920.0
5249,Kazakhstan,1985,68.07,Asia,3.02,15780002.0
5250,Kazakhstan,1986,68.34,Asia,3.03,15972360.0
5251,Kazakhstan,1987,68.48,Asia,3.02,16167926.0
5252,Kazakhstan,1988,68.47,Asia,2.98,16344308.0
5253,Kazakhstan,1989,68.31,Asia,2.92,16471843.0
5254,Kazakhstan,1990,68.0,Asia,2.84,16530027.0
5255,Kazakhstan,1991,67.6,Asia,2.73,16514269.0
5256,Kazakhstan,1992,67.1,Asia,2.61,16433379.0
5257,Kazakhstan,1993,65.3,Asia,2.48,16297681.0
5258,Kazakhstan,1994,64.6,Asia,2.36,16123445.0
5259,Kazakhstan,1995,63.6,Asia,2.24,15925913.0
5260,Kazakhstan,1996,63.5,Asia,2.13,15704673.0
5261,Kazakhstan,1997,63.9,Asia,2.05,15465649.0
5262,Kazakhstan,1998,64.2,Asia,1.98,15238339.0
5263,Kazakhstan,1999,65.0,Asia,1.94,15059994.0
5264,Kazakhstan,2000,64.9,Asia,1.92,14956769.0
5265,Kazakhstan,2001,65.1,Asia,1.94,14942788.0
5266,Kazakhstan,2002,65.4,Asia,2.0,15010919.0
5267,Kazakhstan,2003,65.3,Asia,2.08,15139324.0
5268,Kazakhstan,2004,65.3,Asia,2.18,15294474.0
5269,Kazakhstan,2005,65.3,Asia,2.28,15451752.0
5270,Kazakhstan,2006,65.3,Asia,2.38,15603072.0
5271,Kazakhstan,2007,65.8,Asia,2.46,15755242.0
5272,Kazakhstan,2008,67.1,Asia,2.51,15915966.0
5273,Kazakhstan,2009,68.2,Asia,2.54,16098356.0
5274,Kazakhstan,2010,68.5,Asia,2.54,16310624.0
5275,Kazakhstan,2011,69.1,Asia,2.52,16554305.0
5276,Kazakhstan,2012,69.7,Asia,2.49,16821455.0
5277,Kazakhstan,2013,70.0,Asia,2.46,17099546.0
5278,Kazakhstan,2014,70.2,Asia,2.43,17371621.0
5279,Kazakhstan,2015,70.2,Asia,2.4,17625226.0
5280,Kenya,1950,42.13,Africa,7.36,6076757.0
5281,Kenya,1951,42.33,Africa,7.39,6240177.0
5282,Kenya,1952,42.71,Africa,7.45,6412380.0
5283,Kenya,1953,43.16,Africa,7.51,6593123.0
5284,Kenya,1954,43.64,Africa,7.57,6782300.0
5285,Kenya,1955,44.17,Africa,7.64,6979939.0
5286,Kenya,1956,44.75,Africa,7.7,7186212.0
5287,Kenya,1957,45.37,Africa,7.76,7401422.0
5288,Kenya,1958,46.03,Africa,7.83,7626000.0
5289,Kenya,1959,46.72,Africa,7.89,7860480.0
5290,Kenya,1960,47.42,Africa,7.95,8105440.0
5291,Kenya,1961,48.13,Africa,8.0,8361442.0
5292,Kenya,1962,48.82,Africa,8.04,8628973.0
5293,Kenya,1963,49.48,Africa,8.08,8908425.0
5294,Kenya,1964,50.13,Africa,8.1,9200158.0
5295,Kenya,1965,50.75,Africa,8.12,9504702.0
5296,Kenya,1966,51.35,Africa,8.13,9822505.0
5297,Kenya,1967,51.96,Africa,8.13,10154489.0
5298,Kenya,1968,52.57,Africa,8.12,10502250.0
5299,Kenya,1969,53.19,Africa,8.1,10867717.0
5300,Kenya,1970,53.83,Africa,8.08,11252466.0
5301,Kenya,1971,54.45,Africa,8.05,11657479.0
5302,Kenya,1972,55.08,Africa,8.01,12083165.0
5303,Kenya,1973,55.69,Africa,7.96,12529810.0
5304,Kenya,1974,56.29,Africa,7.91,12997447.0
5305,Kenya,1975,56.89,Africa,7.84,13486241.0
5306,Kenya,1976,57.49,Africa,7.77,13995974.0
5307,Kenya,1977,58.1,Africa,7.7,14527187.0
5308,Kenya,1978,58.74,Africa,7.62,15081598.0
5309,Kenya,1979,59.36,Africa,7.54,15661414.0
5310,Kenya,1980,59.96,Africa,7.46,16267906.0
5311,Kenya,1981,60.52,Africa,7.37,16901181.0
5312,Kenya,1982,61.02,Africa,7.27,17559778.0
5313,Kenya,1983,61.42,Africa,7.17,18241331.0
5314,Kenya,1984,61.74,Africa,7.05,18942599.0
5315,Kenya,1985,61.96,Africa,6.92,19660713.0
5316,Kenya,1986,62.09,Africa,6.77,20393724.0
5317,Kenya,1987,62.13,Africa,6.6,21140344.0
5318,Kenya,1988,62.1,Africa,6.42,21899004.0
5319,Kenya,1989,62.0,Africa,6.23,22668238.0
5320,Kenya,1990,61.8,Africa,6.04,23446229.0
5321,Kenya,1991,61.1,Africa,5.85,24234087.0
5322,Kenya,1992,60.3,Africa,5.67,25029754.0
5323,Kenya,1993,59.5,Africa,5.51,25824736.0
5324,Kenya,1994,58.7,Africa,5.37,26608089.0
5325,Kenya,1995,58.1,Africa,5.25,27373035.0
5326,Kenya,1996,57.4,Africa,5.17,28116027.0
5327,Kenya,1997,56.7,Africa,5.1,28842245.0
5328,Kenya,1998,56.1,Africa,5.06,29564614.0
5329,Kenya,1999,55.8,Africa,5.03,30301240.0
5330,Kenya,2000,55.6,Africa,5.01,31065820.0
5331,Kenya,2001,55.6,Africa,5.0,31863280.0
5332,Kenya,2002,55.7,Africa,4.99,32691980.0
5333,Kenya,2003,55.8,Africa,4.98,33551079.0
5334,Kenya,2004,56.2,Africa,4.96,34437460.0
5335,Kenya,2005,57.2,Africa,4.92,35349040.0
5336,Kenya,2006,58.4,Africa,4.88,36286015.0
5337,Kenya,2007,59.8,Africa,4.82,37250540.0
5338,Kenya,2008,60.8,Africa,4.76,38244442.0
5339,Kenya,2009,61.9,Africa,4.69,39269988.0
5340,Kenya,2010,62.9,Africa,4.62,40328313.0
5341,Kenya,2011,63.7,Africa,4.54,41419954.0
5342,Kenya,2012,64.3,Africa,4.46,42542978.0
5343,Kenya,2013,64.8,Africa,4.38,43692881.0
5344,Kenya,2014,65.0,Africa,4.31,44863583.0
5345,Kenya,2015,65.1,Africa,4.24,46050302.0
5346,Kiribati,1950,42.08,Australia and Oceania,5.67,33050.0
5347,Kiribati,1951,42.25,Australia and Oceania,5.79,33627.0
5348,Kiribati,1952,42.65,Australia and Oceania,6.02,34283.0
5349,Kiribati,1953,43.05,Australia and Oceania,6.22,35004.0
5350,Kiribati,1954,43.44,Australia and Oceania,6.4,35778.0
5351,Kiribati,1955,43.85,Australia and Oceania,6.54,36597.0
5352,Kiribati,1956,44.25,Australia and Oceania,6.66,37454.0
5353,Kiribati,1957,44.64,Australia and Oceania,6.76,38348.0
5354,Kiribati,1958,45.04,Australia and Oceania,6.83,39276.0
5355,Kiribati,1959,45.45,Australia and Oceania,6.9,40237.0
5356,Kiribati,1960,45.84,Australia and Oceania,6.95,41234.0
5357,Kiribati,1961,46.24,Australia and Oceania,7.01,42261.0
5358,Kiribati,1962,46.64,Australia and Oceania,7.08,43312.0
5359,Kiribati,1963,47.03,Australia and Oceania,7.14,44372.0
5360,Kiribati,1964,47.44,Australia and Oceania,7.2,45424.0
5361,Kiribati,1965,47.84,Australia and Oceania,7.22,46455.0
5362,Kiribati,1966,48.23,Australia and Oceania,7.17,47461.0
5363,Kiribati,1967,48.63,Australia and Oceania,7.01,48440.0
5364,Kiribati,1968,49.02,Australia and Oceania,6.76,49389.0
5365,Kiribati,1969,49.42,Australia and Oceania,6.43,50303.0
5366,Kiribati,1970,49.82,Australia and Oceania,6.05,51181.0
5367,Kiribati,1971,50.21,Australia and Oceania,5.67,52020.0
5368,Kiribati,1972,50.61,Australia and Oceania,5.35,52823.0
5369,Kiribati,1973,51.02,Australia and Oceania,5.1,53605.0
5370,Kiribati,1974,51.41,Australia and Oceania,4.96,54382.0
5371,Kiribati,1975,51.81,Australia and Oceania,4.9,55169.0
5372,Kiribati,1976,52.2,Australia and Oceania,4.93,55980.0
5373,Kiribati,1977,52.58,Australia and Oceania,4.98,56815.0
5374,Kiribati,1978,52.97,Australia and Oceania,5.03,57664.0
5375,Kiribati,1979,53.36,Australia and Oceania,5.06,58509.0
5376,Kiribati,1980,53.75,Australia and Oceania,5.07,59340.0
5377,Kiribati,1981,54.17,Australia and Oceania,5.05,60137.0
5378,Kiribati,1982,54.62,Australia and Oceania,5.02,60918.0
5379,Kiribati,1983,55.08,Australia and Oceania,4.97,61760.0
5380,Kiribati,1984,55.56,Australia and Oceania,4.91,62768.0
5381,Kiribati,1985,56.04,Australia and Oceania,4.86,64006.0
5382,Kiribati,1986,56.5,Australia and Oceania,4.8,65519.0
5383,Kiribati,1987,56.93,Australia and Oceania,4.75,67262.0
5384,Kiribati,1988,57.33,Australia and Oceania,4.7,69104.0
5385,Kiribati,1989,57.68,Australia and Oceania,4.67,70863.0
5386,Kiribati,1990,58.0,Australia and Oceania,4.63,72411.0
5387,Kiribati,1991,58.2,Australia and Oceania,4.6,73698.0
5388,Kiribati,1992,58.4,Australia and Oceania,4.57,74773.0
5389,Kiribati,1993,58.4,Australia and Oceania,4.53,75722.0
5390,Kiribati,1994,58.7,Australia and Oceania,4.48,76674.0
5391,Kiribati,1995,58.9,Australia and Oceania,4.41,77727.0
5392,Kiribati,1996,59.2,Australia and Oceania,4.33,78907.0
5393,Kiribati,1997,59.4,Australia and Oceania,4.24,80190.0
5394,Kiribati,1998,59.5,Australia and Oceania,4.13,81556.0
5395,Kiribati,1999,59.6,Australia and Oceania,4.01,82969.0
5396,Kiribati,2000,59.8,Australia and Oceania,3.88,84406.0
5397,Kiribati,2001,60.1,Australia and Oceania,3.75,85858.0
5398,Kiribati,2002,60.2,Australia and Oceania,3.63,87343.0
5399,Kiribati,2003,60.4,Australia and Oceania,3.52,88892.0
5400,Kiribati,2004,60.6,Australia and Oceania,3.41,90545.0
5401,Kiribati,2005,60.8,Australia and Oceania,3.32,92329.0
5402,Kiribati,2006,61.0,Australia and Oceania,3.25,94257.0
5403,Kiribati,2007,61.2,Australia and Oceania,3.19,96310.0
5404,Kiribati,2008,61.5,Australia and Oceania,3.13,98437.0
5405,Kiribati,2009,61.7,Australia and Oceania,3.09,100566.0
5406,Kiribati,2010,61.9,Australia and Oceania,3.05,102648.0
5407,Kiribati,2011,62.1,Australia and Oceania,3.01,104662.0
5408,Kiribati,2012,62.3,Australia and Oceania,2.98,106620.0
5409,Kiribati,2013,62.6,Australia and Oceania,2.95,108544.0
5410,Kiribati,2014,62.8,Australia and Oceania,2.92,110470.0
5411,Kiribati,2015,63.0,Australia and Oceania,2.89,112423.0
5412,North Korea,1950,35.8,Asia,1.95,10549469.0
5413,North Korea,1951,26.78,Asia,2.41,10248496.0
5414,North Korea,1952,24.76,Asia,3.25,10049026.0
5415,North Korea,1953,31.74,Asia,3.92,9957244.0
5416,North Korea,1954,42.66,Asia,4.44,9972437.0
5417,North Korea,1955,46.7,Asia,4.79,10086993.0
5418,North Korea,1956,48.18,Asia,4.98,10285936.0
5419,North Korea,1957,49.16,Asia,5.03,10547389.0
5420,North Korea,1958,49.73,Asia,4.96,10843979.0
5421,North Korea,1959,50.43,Asia,4.79,11145152.0
5422,North Korea,1960,50.9,Asia,4.58,11424179.0
5423,North Korea,1961,51.25,Asia,4.36,11665593.0
5424,North Korea,1962,51.64,Asia,4.17,11871720.0
5425,North Korea,1963,52.15,Asia,4.06,12065470.0
5426,North Korea,1964,52.86,Asia,4.02,12282421.0
5427,North Korea,1965,53.76,Asia,4.06,12547524.0
5428,North Korea,1966,54.84,Asia,4.16,12864683.0
5429,North Korea,1967,55.97,Asia,4.26,13221826.0
5430,North Korea,1968,57.07,Asia,4.34,13608611.0
5431,North Korea,1969,58.1,Asia,4.36,14009168.0
5432,North Korea,1970,59.06,Asia,4.33,14410400.0
5433,North Korea,1971,59.93,Asia,4.21,14812363.0
5434,North Korea,1972,60.74,Asia,4.04,15214615.0
5435,North Korea,1973,61.5,Asia,3.82,15603001.0
5436,North Korea,1974,62.22,Asia,3.56,15960127.0
5437,North Korea,1975,62.88,Asia,3.31,16274740.0
5438,North Korea,1976,63.49,Asia,3.08,16539029.0
5439,North Korea,1977,64.04,Asia,2.89,16758826.0
5440,North Korea,1978,64.53,Asia,2.76,16953621.0
5441,North Korea,1979,64.98,Asia,2.69,17151321.0
5442,North Korea,1980,65.39,Asia,2.68,17372167.0
5443,North Korea,1981,65.75,Asia,2.69,17623335.0
5444,North Korea,1982,66.08,Asia,2.7,17899236.0
5445,North Korea,1983,66.4,Asia,2.69,18191881.0
5446,North Korea,1984,66.69,Asia,2.65,18487997.0
5447,North Korea,1985,67.0,Asia,2.59,18778101.0
5448,North Korea,1986,67.36,Asia,2.52,19058988.0
5449,North Korea,1987,67.78,Asia,2.44,19334550.0
5450,North Korea,1988,68.22,Asia,2.37,19610512.0
5451,North Korea,1989,68.63,Asia,2.33,19895390.0
5452,North Korea,1990,68.9,Asia,2.29,20194354.0
5453,North Korea,1991,69.2,Asia,2.26,20510208.0
5454,North Korea,1992,69.4,Asia,2.24,20838082.0
5455,North Korea,1993,69.6,Asia,2.2,21166230.0
5456,North Korea,1994,69.7,Asia,2.16,21478544.0
5457,North Korea,1995,58.6,Asia,2.12,21763670.0
5458,North Korea,1996,58.7,Asia,2.08,22016510.0
5459,North Korea,1997,58.8,Asia,2.04,22240826.0
5460,North Korea,1998,58.9,Asia,2.02,22444986.0
5461,North Korea,1999,59.0,Asia,2.0,22641747.0
5462,North Korea,2000,59.1,Asia,1.99,22840218.0
5463,North Korea,2001,59.2,Asia,1.99,23043441.0
5464,North Korea,2002,59.3,Asia,2.0,23248053.0
5465,North Korea,2003,69.9,Asia,2.0,23449173.0
5466,North Korea,2004,70.0,Asia,2.0,23639296.0
5467,North Korea,2005,70.2,Asia,2.01,23813324.0
5468,North Korea,2006,70.4,Asia,2.01,23969897.0
5469,North Korea,2007,70.6,Asia,2.01,24111945.0
5470,North Korea,2008,70.9,Asia,2.01,24243829.0
5471,North Korea,2009,71.0,Asia,2.0,24371806.0
5472,North Korea,2010,71.2,Asia,2.0,24500506.0
5473,North Korea,2011,71.4,Asia,2.0,24631359.0
5474,North Korea,2012,71.6,Asia,2.0,24763353.0
5475,North Korea,2013,71.8,Asia,1.99,24895705.0
5476,North Korea,2014,71.9,Asia,1.98,25026772.0
5477,North Korea,2015,72.1,Asia,1.97,25155317.0
